Geneid	Chr	Start	End	Strand	Length	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YDR334W	ref|NC_001136|	1135932	1140476	+	4545	14	83	0	0	3	4	21	76	0	43	1	54	251	39	62	50	6	0	196	15	19	32	0	406	197	0	0	47	3	0	20	13	39	0	24	0	27	0	185	342	367	0	346	11	61	104	560	164	0	136	0	0	0	14	45	0	0	32	29	60	0	0	4	0	40	18	0	78	25	42	35	109	0	0	227	0	3	46	82	27	191	60	0	3	5	0	38	85	15	38	0	35	1	6	84	142	157	0	25	0	101	174	0	254	12	0	90	26	179	70	16	0	65	280	0	147	89	165	37	273	4	81	155	0	3
YDL049C	ref|NC_001136|	365068	365874	-	807	0	0	0	28	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	378	0	0	0	0	0	0	82	26	0	0	0	0	0	121	0	0	0	11	0	0	0	48	0	0	0	0	122	0	2	0	0	0	5	0	1	0	0	0	0	0	0	81	0	0	136	0	54	0	120	0	0	0	0	0	0	0	0	0	0	34	8	0	0	0	0	19	0	0	0	0	0	109	0	0	19	0	0	0	0	1	0	23	0	0	0	0	0	0	0	83	366	0	0	0	0	0	0	0	0	0
YDL164C	ref|NC_001136|	164987	167254	-	2268	6	0	1	23	0	137	0	0	19	1	0	1	0	0	0	0	0	0	2	8	56	0	0	16	0	40	0	0	133	0	13	0	2	0	0	0	81	4	0	0	0	0	11	0	0	87	0	0	362	0	0	280	0	0	8	25	0	0	13	45	38	0	0	284	91	0	0	0	0	1	11	17	224	0	0	0	0	89	0	0	0	0	1	0	0	16	0	0	0	92	0	0	47	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	38	0	0	0	57	0	0	0	0
YDR384C	ref|NC_001136|	1241204	1242031	-	828	0	0	0	0	48	33	0	0	0	0	0	74	0	6	0	0	0	0	0	65	8	0	0	4	98	0	0	0	0	0	0	0	24	0	221	158	0	0	0	10	129	19	0	0	240	122	150	146	0	0	56	149	0	0	0	0	0	53	0	31	0	26	0	0	0	0	0	17	57	0	0	0	0	0	0	0	9	160	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	114	26	0	0	0	0	0	0	0	0	0	54	0	48	0	0	18	42	103	50	0	0	145	0	0	0	52	0	0	0	217
YDR149C	ref|NC_001136|	755555	756262	-	708	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
YDR093W	ref|NC_001136|	631282	636120	+	4839	0	0	80	48	0	43	0	0	0	191	0	0	0	0	0	0	0	141	0	0	0	0	19	326	31	0	47	2	153	133	0	0	3	7	184	301	146	0	0	0	27	0	33	0	0	126	0	0	138	0	0	67	0	30	598	0	8	0	0	49	0	0	0	0	0	0	0	0	76	12	42	218	282	16	58	243	20	200	5	298	274	14	4	0	277	0	0	156	0	46	0	0	191	0	0	0	0	21	0	0	0	54	0	8	0	2	0	62	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YDR071C	ref|NC_001136|	588827	589402	-	576	6	0	109	20	75	0	0	0	10	85	14	21	29	129	0	5	0	66	7	0	0	0	0	162	87	0	117	118	188	77	67	0	9	1	71	6	147	4	157	0	16	45	0	25	0	0	62	97	0	158	0	27	0	9	16	0	16	2	3	58	2	199	0	0	73	56	26	39	0	0	14	23	0	67	103	0	133	46	0	0	0	23	0	0	0	185	0	4	0	25	76	0	31	8	0	0	0	0	0	28	0	103	0	71	0	0	33	18	11	55	0	58	52	73	52	239	8	0	4	100	0	0	0	0	13
YDL143W	ref|NC_001136|	199996	201582	+	1587	14	124	9	2	11	267	0	0	0	169	180	85	82	5	76	0	23	92	0	58	83	264	67	591	129	81	158	500	483	80	207	0	466	61	629	77	186	169	170	360	331	67	34	24	303	525	79	233	0	14	165	229	0	88	252	2	41	78	8	114	7	458	0	77	96	0	0	241	220	74	0	154	0	0	85	0	89	410	238	0	89	94	234	2	0	0	0	173	0	71	23	39	162	66	56	58	33	232	0	197	2	157	162	234	0	66	185	321	103	131	53	304	48	677	61	139	0	113	385	90	213	14	548	87	86
YDR032C	ref|NC_001136|	504099	504695	-	597	187	475	297	375	92	60	10	0	0	292	88	128	106	158	25	23	24	151	724	43	154	48	11	230	30	86	107	307	372	163	260	0	88	82	204	236	265	3	69	326	125	140	410	19	233	0	0	1	170	30	70	44	79	19	148	27	124	74	206	758	103	539	60	107	502	36	0	291	269	94	179	121	36	257	456	0	200	271	310	286	352	142	317	3	202	63	3	53	162	0	0	105	129	144	3	84	0	2	0	662	32	173	45	496	0	0	2	118	194	103	0	152	350	35	20	75	138	0	21	0	0	26	92	0	0
tR(UCU)D	ref|NC_001136|	568882	568953	+	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR063W	ref|NC_001136|	578663	579112	+	450	0	105	29	268	0	31	0	0	0	0	0	38	0	29	0	0	0	0	2	8	36	2	34	0	78	0	0	177	22	26	23	102	0	24	0	0	65	0	30	20	30	99	0	36	39	249	58	161	0	42	78	16	0	2	12	2	0	3	20	29	64	0	1	0	74	0	38	57	39	97	10	42	0	20	51	2	187	86	27	110	18	52	6	0	0	0	0	0	0	43	34	0	0	4	0	0	0	0	0	65	0	32	0	0	2	0	22	0	0	0	0	10	0	0	0	0	32	0	32	0	0	0	20	5	0
YDL166C	ref|NC_001136|	163449	164042	-	594	0	132	72	0	0	0	0	0	0	0	0	149	0	95	54	0	0	37	0	77	51	63	0	0	0	0	0	196	0	1	28	0	0	0	76	11	60	2	0	0	16	0	4	0	10	0	164	26	11	0	0	72	113	32	7	0	44	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	2	107	0	0	0	141	0	91	0	0	0	24	3	0	0	0	0	31	0	289	0	77	0	176	94	142	0	0	0	0	85	0	0	80	102	0	0	0	0	143	0	0	0	0	0
YDR004W	ref|NC_001136|	455201	456583	+	1383	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	15	0	149	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	122	59	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	84	0	0	52	107	0	0	0	0	0	0	298	0	0	0	0	0	0	50	0	5	0	0	0	0	0	0	0	19	0	0	0	0	0	0	56	0	0	0	240	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	98
YDR151C	ref|NC_001136|	764178	765155	-	978	0	0	0	0	0	0	0	0	0	17	4	0	0	0	17	0	0	0	0	1	0	0	0	0	2	0	0	96	0	0	0	0	0	0	45	0	0	0	5	107	16	3	0	0	0	300	4	0	13	0	0	178	0	0	0	0	0	0	31	26	0	0	0	7	25	0	0	20	0	127	9	0	0	0	25	0	2	28	0	0	0	0	73	0	0	0	0	7	0	2	0	0	8	170	6	0	0	0	0	42	0	0	0	77	57	0	0	0	79	2	0	0	142	0	0	0	0	0	10	0	0	0	0	0	0
YDR037W	ref|NC_001136|	525440	527215	+	1776	849	159	1208	65	560	280	0	136	346	84	57	990	533	236	1	61	0	555	288	19	288	153	123	18	791	1	7	1390	1412	96	12	97	42	222	988	521	316	92	496	254	389	161	337	220	544	165	531	495	743	141	245	50	114	0	232	18	13	259	0	500	2	1686	0	0	370	5	180	165	214	201	144	410	205	186	132	86	373	492	515	168	40	152	37	369	43	229	7	353	284	242	187	41	68	731	129	168	30	81	143	47	329	366	289	221	74	17	76	628	23	317	60	238	1249	395	343	2093	471	38	830	283	95	340	106	447	132
YDL175C	ref|NC_001136|	144484	145518	-	1035	0	0	0	0	7	0	0	0	0	25	0	19	0	0	0	0	0	0	0	0	0	0	0	231	59	0	0	295	77	0	0	0	0	14	0	67	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	88	218	0	0	0	0	0	0	0	0	0	4	0	347	0	0	181	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	77	1	3	310	0	0	0	0	0	0	0	0	0
YDR286C	ref|NC_001136|	1035231	1035575	-	345	0	33	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	31	57	0	12	25	0	42	0	0	72	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	48	67	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	19	0	0	0	0	0	0	97	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	19	48	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0
YDR172W	ref|NC_001136|	808324	810381	+	2058	0	193	276	149	38	1	0	70	83	112	54	189	1	102	0	0	0	390	0	0	49	49	0	91	116	0	14	111	214	38	122	4	0	22	164	418	28	0	5	14	18	2	23	0	0	2	351	24	340	99	0	411	0	14	88	0	81	0	0	0	0	0	0	350	93	0	0	21	28	0	0	62	0	148	124	11	0	0	188	116	91	0	157	0	0	71	73	0	24	0	1	0	4	0	129	2	0	164	0	0	64	1	0	87	6	47	61	145	142	33	47	263	761	25	10	65	39	134	149	7	129	28	72	10	186
YDL174C	ref|NC_001136|	145826	147589	-	1764	0	0	0	16	0	4	0	303	0	246	35	82	0	0	1	0	0	10	272	0	50	6	302	315	267	0	0	196	152	177	267	0	2	0	240	181	23	60	0	158	128	0	86	0	1	43	340	0	112	0	0	0	0	0	0	0	169	0	35	148	0	512	8	1	109	150	0	305	2	0	0	8	191	0	0	0	0	441	140	0	115	0	141	0	0	578	0	17	0	20	0	62	48	40	0	2	107	0	0	13	43	239	0	4	104	108	0	237	0	0	0	34	401	3	163	275	327	303	0	0	98	0	375	0	0
YDR080W	ref|NC_001136|	604008	606986	+	2979	0	0	0	145	34	44	0	0	55	0	0	272	0	0	0	0	43	0	0	0	5	0	0	0	0	0	0	0	0	0	16	0	75	71	0	0	0	0	6	87	37	0	0	0	0	0	0	0	0	38	0	0	0	8	0	2	98	0	106	0	0	0	0	272	0	0	12	139	0	0	0	0	0	0	0	0	47	0	0	0	0	0	2	0	0	241	0	51	0	0	0	0	0	0	3	0	2	0	0	0	0	41	0	0	0	0	396	14	0	0	140	0	0	0	90	0	0	4	0	0	0	0	0	0	0
YDR503C	ref|NC_001136|	1455042	1455866	-	825	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	43	0	0	91	0	0	80	0	12	0	0	0	0	0	13	0	0	0	0	8	0	5	0	72	0	0	0	26	0	0	133	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	9	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0
YDR069C	ref|NC_001136|	584939	587719	-	2781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	207	0	0	0	0	0	0	0	0	39	49	0	0	0	0	0	0	2	0	6	17	0	2	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	4	0	10	0	0	0	0	6	0	0	0	0	11	0	0	0	0	90	12	0	137	0	0	0	45	0	17	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
YDR047W	ref|NC_001136|	551860	552948	+	1089	0	112	93	0	27	57	0	0	84	101	28	22	0	54	0	21	16	7	0	0	102	25	140	0	4	0	2	165	99	0	16	0	0	8	55	14	61	73	0	64	0	0	0	0	0	32	307	0	7	0	0	134	0	0	0	0	0	171	0	0	42	0	22	0	167	0	60	0	0	0	28	0	0	65	0	7	0	82	176	21	0	103	143	0	118	340	89	2	0	0	0	43	0	0	15	18	0	0	0	154	6	16	91	226	146	6	58	0	0	1	32	0	0	2	98	5	0	0	2	0	0	44	54	0	123
YDR215C	ref|NC_001136|	894089	894502	-	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR267C	ref|NC_001136|	1002510	1003502	-	993	0	0	0	19	49	0	0	0	0	5	0	0	49	0	0	0	0	0	223	0	0	88	279	182	0	0	0	45	326	10	0	0	0	131	0	56	2	4	2	0	0	0	0	0	0	0	3	0	0	0	0	0	16	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	74	66	0	0	0	0	0	0	0	0	0	82	0	0	0	0	177	0	0	0	8	0	0	68	6	0	0	0	0	0	16	0	35	0	431	3	0	0	164	0	0	97	100	0	0	0	0	92	0	0	0	0	164	0	2	245
YDR142C	ref|NC_001136|	740473	741600	-	1128	73	0	0	0	0	56	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	4	9	0	0	0	81	65	134	88	0	2	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	16	0	0	0	0	2	0	0	0	0	0	0	33	6	0	0	0	0	0	0	0	0	0	10	0	150	0	0	0	0	9	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL212W	ref|NC_001136|	78426	79058	+	633	49	3	9	63	0	0	0	0	56	53	179	36	127	3	0	0	7	45	0	102	4	40	4	5	13	248	155	89	82	50	23	57	21	49	117	104	56	0	203	121	34	10	102	61	109	51	111	5	2	4	0	4	0	0	46	94	66	164	0	0	0	0	0	0	11	0	0	16	39	0	0	5	0	0	104	0	0	42	177	0	61	106	0	0	81	33	0	0	0	8	0	4	43	41	27	8	0	0	0	1	52	318	0	21	0	53	44	19	2	106	0	6	143	199	0	128	0	1	6	245	49	2	2	96	3
YDR249C	ref|NC_001136|	958681	959802	-	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	87	149	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28	0	575	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0
YDL209C	ref|NC_001136|	86207	87226	-	1020	0	0	34	0	0	0	0	0	0	0	0	13	202	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	28	0	0	0	9	0	47	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	30	0	0	2	0	18	0	0	0	0	0	0	0	0	25	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	34	101	0	0	0	0	126	0	2	0	0	46	0	0	9	0	0
YDR044W	ref|NC_001136|	546642	547628	+	987	190	0	0	3	13	0	0	0	59	0	0	4	0	0	0	0	0	61	0	0	0	2	0	11	0	0	328	295	129	34	2	0	0	0	71	12	0	0	385	51	1	0	143	0	0	49	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	182	0	0	6	0	0	0	0	0	0	0	47	0	23	0	0	0	0	0	0	0	10	0	0	177	0	0	0	0	0	0	1	0	0	0	0	0	0	132	12	0	0	0	0	0	0	95	0	0	0	0	19	12	0	202	0	0	0	0	0	31	0	0	18
tK(UUU)D	ref|NC_001136|;ref|NC_001136|	359577;359637	359613;359672	+;+	73	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR311W	ref|NC_001136|	1085065	1086993	+	1929	0	0	0	25	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	31	0	0	0	213	190	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	221	114	330	0	149	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	26	20	0	272	0	0	0	0	0	0	0	0	0	0	259	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	265	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	20	57
YDL159C-B	ref|NC_001136|	173056	173232	-	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR222W	ref|NC_001136|	910054	911301	+	1248	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	170	0	105	96	0	19	20	0	25	0	0	0	0	0	2	0	0	55	247	24	0	20	7	0	3	0	0	0	0	40	0	0	0	0	0	0	285	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	21	0	0	0
YDR510C-A	ref|NC_001136|	1469695	1469811	-	117	56	74	4	13	11	18	0	12	0	20	12	85	18	4	11	14	3	15	55	16	31	24	30	65	20	26	27	34	78	25	24	6	3	2	56	59	41	6	14	11	60	4	61	8	26	61	15	1	0	29	37	43	38	2	8	9	9	40	47	47	3	105	8	28	22	23	0	26	12	11	6	17	27	11	39	0	37	48	141	32	40	13	42	3	0	59	5	15	11	0	25	7	14	61	8	2	28	84	0	69	12	95	11	37	15	1	30	43	32	27	9	1	34	75	20	60	86	12	31	80	35	18	54	94	12
YDR401W	ref|NC_001136|	1272223	1272786	+	564	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
YDR207C	ref|NC_001136|	865012	867522	-	2511	0	0	0	0	0	0	0	0	1	0	6	0	0	39	0	23	0	0	0	0	46	0	0	29	30	0	0	0	122	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	139	4	0	0	0	0	0	90	0	0	0	0	0	48	50	0	0	0	0	0	0	0	0	0	0	53	0	0	0	103	0	0	130	0	0	0	1	8	0	0	0	0	0	4	139	0	2	0	222	0	0	0	0	0	0	14	0	0	78	21	0	0	133	0	0	0	0	0	0	0	0	0	2	0	0	0
YDL005C	ref|NC_001136|	441014	442309	-	1296	0	89	42	181	10	0	0	0	0	0	130	27	7	30	0	6	0	0	63	55	0	63	2	12	4	0	65	66	0	0	8	0	2	142	50	80	0	0	19	25	129	23	0	6	23	155	13	39	2	0	0	18	16	20	0	0	0	0	0	0	14	0	7	0	81	13	23	19	21	3	0	17	0	0	0	0	0	2	2	17	30	0	0	66	1	12	5	0	0	5	0	13	1	0	17	0	0	25	6	98	0	3	33	0	0	11	0	2	0	0	9	58	0	0	68	0	0	0	0	0	0	31	29	0	173
YDR295C	ref|NC_001136|	1052623	1054647	-	2025	0	0	0	117	44	30	0	0	0	0	9	2	0	0	0	0	0	135	0	0	0	1	52	10	19	0	0	0	99	5	0	0	82	0	4	0	7	16	0	0	61	0	0	102	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	122	1	0	0	0	2	0	14	25	53	0	0	0	0	9	2	0	0	0	0	8	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	0	34	0	84	2	0	103	26	21	0	0	0	247	0	73	0	0	0	0	173
YDR543C	ref|NC_001136|	1524634	1524933	-	300	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
